command	path	resolved_path	package
socat-chain.sh	/bin/socat-chain.sh	/usr/bin/socat-chain.sh	socat
socat-mux.sh	/bin/socat-mux.sh	/usr/bin/socat-mux.sh	socat
socat1	/bin/socat1	/usr/bin/socat1	socat
sort	/bin/sort	/usr/bin/sort	coreutils
sorter	/bin/sorter	/usr/bin/sorter	sleuthkit
sp32	/bin/sp32	/usr/bin/sp64	statsprocessor
sp64	/bin/sp64	/usr/bin/sp64	statsprocessor
spiderfoot	/bin/spiderfoot	/usr/bin/spiderfoot	spiderfoot
spiderfoot-cli	/bin/spiderfoot-cli	/usr/bin/spiderfoot-cli	spiderfoot
splain	/bin/splain	/usr/bin/splain	perl
split	/bin/split	/usr/bin/split	coreutils
spooftooph	/bin/spooftooph	/usr/bin/spooftooph	spooftooph
sqlite3	/bin/sqlite3	/usr/bin/sqlite3	sqlite3
sqlmap	/bin/sqlmap	/usr/share/sqlmap/sqlmap.py	unowned
sqlmapapi	/bin/sqlmapapi	/usr/share/sqlmap/sqlmapapi.py	unowned
sqsh	/bin/sqsh	/usr/bin/sqsh	sqsh
sqv	/bin/sqv	/usr/bin/sqv	sqv
srch_strings	/bin/srch_strings	/usr/bin/srch_strings	sleuthkit
ss	/bin/ss	/usr/bin/ss	iproute2
ss_spike	/bin/ss_spike	/usr/bin/ss_spike	spike
ssh	/bin/ssh	/usr/bin/ssh	openssh-client
ssh-add	/bin/ssh-add	/usr/bin/ssh-add	openssh-client
ssh-agent	/bin/ssh-agent	/usr/bin/ssh-agent	openssh-client
ssh-argv0	/bin/ssh-argv0	/usr/bin/ssh-argv0	openssh-client
ssh-copy-id	/bin/ssh-copy-id	/usr/bin/ssh-copy-id	openssh-client
ssh-keygen	/bin/ssh-keygen	/usr/bin/ssh-keygen	openssh-common
ssh-keygen1	/bin/ssh-keygen1	/usr/bin/ssh-keygen1	openssh-client-ssh1
ssh-keyscan	/bin/ssh-keyscan	/usr/bin/ssh-keyscan	openssh-client
ssh1	/bin/ssh1	/usr/bin/ssh1	openssh-client-ssh1
ssh2john	/bin/ssh2john	/usr/share/john/ssh2john.py	unowned
sshmitm	/bin/sshmitm	/usr/bin/sshmitm	dsniff
sshow	/bin/sshow	/usr/bin/sshow	dsniff
ssldump	/bin/ssldump	/usr/bin/ssldump	ssldump
sslscan	/bin/sslscan	/usr/bin/sslscan	sslscan
sslsplit	/bin/sslsplit	/usr/bin/sslsplit	sslsplit
sslyze	/bin/sslyze	/usr/bin/sslyze	sslyze
sspr2john	/bin/sspr2john	/usr/share/john/sspr2john.py	unowned
starkiller	/bin/starkiller	/usr/bin/starkiller	powershell-empire
starkiller-start	/bin/starkiller-start	/usr/bin/starkiller-start	powershell-empire
starkiller-stop	/bin/starkiller-stop	/usr/bin/starkiller-stop	powershell-empire
staroffice2john	/bin/staroffice2john	/usr/share/john/staroffice2john.py	unowned
stat	/bin/stat	/usr/bin/stat	coreutils
statd_spike	/bin/statd_spike	/usr/bin/statd_spike	spike
stdbuf	/bin/stdbuf	/usr/bin/stdbuf	coreutils
stone-py	/bin/stone-py	/usr/bin/stone-py	python3-stone
streamzip	/bin/streamzip	/usr/bin/streamzip	perl
strings	/bin/strings	/usr/bin/x86_64-linux-gnu-strings	binutils-x86-64-linux-gnu
strip	/bin/strip	/usr/bin/x86_64-linux-gnu-strip	binutils-x86-64-linux-gnu
strip2john	/bin/strip2john	/usr/share/john/strip2john.py	unowned
stty	/bin/stty	/usr/bin/stty	coreutils
stunnel	/bin/stunnel	/usr/bin/stunnel	stunnel
stunnel3	/bin/stunnel3	/usr/bin/stunnel3	stunnel
stunnel4	/bin/stunnel4	/usr/bin/stunnel	stunnel
su	/bin/su	/usr/bin/su	util-linux
sudo	/bin/sudo	/usr/bin/sudo	sudo
sudoedit	/bin/sudoedit	/usr/bin/sudo	sudo
sudoreplay	/bin/sudoreplay	/usr/bin/sudoreplay	sudo
sum	/bin/sum	/usr/bin/sum	coreutils
sunrpcfuzz	/bin/sunrpcfuzz	/usr/bin/sunrpcfuzz	spike
swaks	/bin/swaks	/usr/bin/swaks	swaks
sync	/bin/sync	/usr/bin/sync	coreutils
syntax_suggest3.3	/bin/syntax_suggest3.3	/usr/bin/syntax_suggest3.3	ruby3.3
systemctl	/bin/systemctl	/usr/bin/systemctl	systemd
systemd-ac-power	/bin/systemd-ac-power	/usr/bin/systemd-ac-power	systemd
systemd-analyze	/bin/systemd-analyze	/usr/bin/systemd-analyze	systemd
systemd-ask-password	/bin/systemd-ask-password	/usr/bin/systemd-ask-password	systemd
systemd-cat	/bin/systemd-cat	/usr/bin/systemd-cat	systemd
systemd-cgls	/bin/systemd-cgls	/usr/bin/systemd-cgls	systemd
systemd-cgtop	/bin/systemd-cgtop	/usr/bin/systemd-cgtop	systemd
systemd-confext	/bin/systemd-confext	/usr/bin/systemd-sysext	systemd
systemd-creds	/bin/systemd-creds	/usr/bin/systemd-creds	systemd
systemd-delta	/bin/systemd-delta	/usr/bin/systemd-delta	systemd
systemd-detect-virt	/bin/systemd-detect-virt	/usr/bin/systemd-detect-virt	systemd
systemd-escape	/bin/systemd-escape	/usr/bin/systemd-escape	systemd
systemd-firstboot	/bin/systemd-firstboot	/usr/bin/systemd-firstboot	systemd
systemd-hwdb	/bin/systemd-hwdb	/usr/bin/systemd-hwdb	udev
systemd-id128	/bin/systemd-id128	/usr/bin/systemd-id128	systemd
systemd-inhibit	/bin/systemd-inhibit	/usr/bin/systemd-inhibit	systemd
systemd-machine-id-setup	/bin/systemd-machine-id-setup	/usr/bin/systemd-machine-id-setup	systemd
systemd-mount	/bin/systemd-mount	/usr/bin/systemd-mount	systemd
systemd-mute-console	/bin/systemd-mute-console	/usr/bin/systemd-mute-console	systemd
systemd-notify	/bin/systemd-notify	/usr/bin/systemd-notify	systemd
systemd-path	/bin/systemd-path	/usr/bin/systemd-path	systemd
systemd-pty-forward	/bin/systemd-pty-forward	/usr/bin/systemd-pty-forward	systemd
systemd-run	/bin/systemd-run	/usr/bin/systemd-run	systemd
systemd-socket-activate	/bin/systemd-socket-activate	/usr/bin/systemd-socket-activate	systemd
systemd-stdio-bridge	/bin/systemd-stdio-bridge	/usr/bin/systemd-stdio-bridge	systemd
systemd-sysext	/bin/systemd-sysext	/usr/bin/systemd-sysext	systemd
systemd-sysinstall	/bin/systemd-sysinstall	/usr/bin/systemd-sysinstall	systemd
systemd-sysusers	/bin/systemd-sysusers	/usr/bin/systemd-sysusers	systemd
systemd-tmpfiles	/bin/systemd-tmpfiles	/usr/bin/systemd-tmpfiles	systemd
systemd-tty-ask-password-agent	/bin/systemd-tty-ask-password-agent	/usr/bin/systemd-tty-ask-password-agent	systemd
systemd-umount	/bin/systemd-umount	/usr/bin/systemd-mount	systemd
systemd-vpick	/bin/systemd-vpick	/usr/bin/systemd-vpick	systemd
tabs	/bin/tabs	/usr/bin/tabs	ncurses-bin
tabulate	/bin/tabulate	/usr/bin/tabulate	python3-tabulate
tac	/bin/tac	/usr/bin/tac	coreutils
tail	/bin/tail	/usr/bin/tail	coreutils
tar	/bin/tar	/usr/bin/tar	tar
tasksel	/bin/tasksel	/usr/bin/tasksel	tasksel
taskset	/bin/taskset	/usr/bin/taskset	util-linux
tclsh8.6	/bin/tclsh8.6	/usr/bin/tclsh8.6	tcl8.6
tclsh9.0	/bin/tclsh9.0	/usr/bin/tclsh9.0	tcl9.0
tcpbridge	/bin/tcpbridge	/usr/bin/tcpbridge	tcpreplay
tcpcapinfo	/bin/tcpcapinfo	/usr/bin/tcpcapinfo	tcpreplay
tcpdump	/bin/tcpdump	/usr/bin/tcpdump	tcpdump
tcpkill	/bin/tcpkill	/usr/bin/tcpkill	dsniff
tcpliveplay	/bin/tcpliveplay	/usr/bin/tcpliveplay	tcpreplay
tcpnice	/bin/tcpnice	/usr/bin/tcpnice	dsniff
tcpprep	/bin/tcpprep	/usr/bin/tcpprep	tcpreplay
tcpreplay	/bin/tcpreplay	/usr/bin/tcpreplay	tcpreplay
tcpreplay-edit	/bin/tcpreplay-edit	/usr/bin/tcpreplay-edit	tcpreplay
tcprewrite	/bin/tcprewrite	/usr/bin/tcprewrite	tcpreplay
tee	/bin/tee	/usr/bin/tee	coreutils
telegram2john	/bin/telegram2john	/usr/share/john/telegram2john.py	unowned
telnet	/bin/telnet	/usr/bin/inetutils-telnet	inetutils-telnet
tempfile	/bin/tempfile	/usr/bin/tempfile	debianutils
teredo-mire	/bin/teredo-mire	/usr/bin/teredo-mire	miredo
test	/bin/test	/usr/bin/test	coreutils
testdisk	/bin/testdisk	/usr/bin/testdisk	testdisk
testparm	/bin/testparm	/usr/bin/testparm	samba-common-bin
text2pcap	/bin/text2pcap	/usr/bin/text2pcap	wireshark-common
tezos2john	/bin/tezos2john	/usr/share/john/tezos2john.py	unowned
tftp	/bin/tftp	/usr/bin/tftp	tftp-hpa
thc-pptp-bruter	/bin/thc-pptp-bruter	/usr/bin/thc-pptp-bruter	thc-pptp-bruter
theHarvester	/bin/theHarvester	/usr/bin/theHarvester	theharvester
theharvester	/bin/theharvester	/usr/bin/theharvester	theharvester
tic	/bin/tic	/usr/bin/tic	ncurses-bin
tigerdeep	/bin/tigerdeep	/usr/bin/tigerdeep	hashdeep
timed-read	/bin/timed-read	/usr/bin/expect_timed-read	expect
timed-run	/bin/timed-run	/usr/bin/expect_timed-run	expect
timedatectl	/bin/timedatectl	/usr/bin/timedatectl	systemd
timeout	/bin/timeout	/usr/bin/timeout	coreutils
tjbench	/bin/tjbench	/usr/bin/tjbench	libjpeg-turbo-progs
tkconch3	/bin/tkconch3	/usr/bin/tkconch3	python3-twisted
tknewsbiff	/bin/tknewsbiff	/usr/bin/expect_tknewsbiff	expect
tkpasswd	/bin/tkpasswd	/usr/bin/expect_tkpasswd	expect
tload	/bin/tload	/usr/bin/tload	procps
tmux	/bin/tmux	/usr/bin/tmux	tmux
tnftp	/bin/tnftp	/usr/bin/tnftp	tnftp
toe	/bin/toe	/usr/bin/toe	ncurses-bin
top	/bin/top	/usr/bin/top	procps
touch	/bin/touch	/usr/bin/touch	coreutils
tpm-nvsize	/bin/tpm-nvsize	/usr/bin/tpm-nvsize	vboot-utils
tpmc	/bin/tpmc	/usr/bin/tpmc	vboot-utils
tput	/bin/tput	/usr/bin/tput	ncurses-bin
tqdm	/bin/tqdm	/usr/bin/tqdm	python3-tqdm
tr	/bin/tr	/usr/bin/tr	coreutils
traceproto	/bin/traceproto	/usr/bin/traceproto.db	traceroute
traceproto.db	/bin/traceproto.db	/usr/bin/traceproto.db	traceroute
traceroute	/bin/traceroute	/usr/bin/traceroute.db	traceroute
traceroute-nanog	/bin/traceroute-nanog	/usr/bin/traceroute-nanog	traceroute
traceroute.db	/bin/traceroute.db	/usr/bin/traceroute.db	traceroute
traceroute6	/bin/traceroute6	/usr/bin/traceroute.db	traceroute
traceroute6.db	/bin/traceroute6.db	/usr/bin/traceroute.db	traceroute
tree	/bin/tree	/usr/bin/tree	tree
trial3	/bin/trial3	/usr/bin/trial3	python3-twisted
true	/bin/true	/usr/bin/true	coreutils
truecrypt2john	/bin/truecrypt2john	/usr/share/john/truecrypt2john.py	unowned
truncate	/bin/truncate	/usr/bin/truncate	coreutils
tset	/bin/tset	/usr/bin/tset	ncurses-bin
tshark	/bin/tshark	/usr/bin/tshark	tshark
tsk_comparedir	/bin/tsk_comparedir	/usr/bin/tsk_comparedir	sleuthkit
tsk_gettimes	/bin/tsk_gettimes	/usr/bin/tsk_gettimes	sleuthkit
tsk_imageinfo	/bin/tsk_imageinfo	/usr/bin/tsk_imageinfo	sleuthkit
tsk_loaddb	/bin/tsk_loaddb	/usr/bin/tsk_loaddb	sleuthkit
tsk_recover	/bin/tsk_recover	/usr/bin/tsk_recover	sleuthkit
tsort	/bin/tsort	/usr/bin/tsort	coreutils
tty	/bin/tty	/usr/bin/tty	coreutils
twist3	/bin/twist3	/usr/bin/twist3	python3-twisted
twistd3	/bin/twistd3	/usr/bin/twistd3	python3-twisted
typeprof3.3	/bin/typeprof3.3	/usr/bin/typeprof3.3	ruby3.3
tzselect	/bin/tzselect	/usr/bin/tzselect	libc-bin
ucf	/bin/ucf	/usr/bin/ucf	ucf
ucfq	/bin/ucfq	/usr/bin/ucfq	ucf
ucfr	/bin/ucfr	/usr/bin/ucfr	ucf
uclampset	/bin/uclampset	/usr/bin/uclampset	util-linux
udevadm	/bin/udevadm	/usr/bin/udevadm	udev
udptunnel	/bin/udptunnel	/usr/bin/udptunnel	udptunnel
umount	/bin/umount	/usr/bin/umount	mount
uname	/bin/uname	/usr/bin/uname	coreutils
unbuffer	/bin/unbuffer	/usr/bin/expect_unbuffer	expect
uncompress	/bin/uncompress	/usr/bin/gunzip	gzip
unexpand	/bin/unexpand	/usr/bin/unexpand	coreutils
unicorn-magic	/bin/unicorn-magic	/usr/bin/unicorn-magic	unicorn-magic
uniq	/bin/uniq	/usr/bin/uniq	coreutils
unix-privesc-check	/bin/unix-privesc-check	/usr/bin/unix-privesc-check	unix-privesc-check
unix2dos	/bin/unix2dos	/usr/bin/unix2dos	dos2unix
unix2mac	/bin/unix2mac	/usr/bin/unix2dos	dos2unix
unlink	/bin/unlink	/usr/bin/unlink	coreutils
unmkinitramfs	/bin/unmkinitramfs	/usr/bin/unmkinitramfs	initramfs-tools-bin
unrar	/bin/unrar	/usr/bin/unrar-nonfree	unrar
unrar-nonfree	/bin/unrar-nonfree	/usr/bin/unrar-nonfree	unrar
unshare	/bin/unshare	/usr/bin/unshare	util-linux
unzip	/bin/unzip	/usr/bin/unzip	unzip
unzipsfx	/bin/unzipsfx	/usr/bin/unzipsfx	unzip
update-alternatives	/bin/update-alternatives	/usr/bin/update-alternatives	dpkg
update-mime-database	/bin/update-mime-database	/usr/bin/update-mime-database	shared-mime-info
update-perl-sax-parsers	/bin/update-perl-sax-parsers	/usr/bin/update-perl-sax-parsers	libxml-sax-perl
update_rubygems	/bin/update_rubygems	/usr/bin/update_rubygems	ruby-rubygems
updatedb	/bin/updatedb	/usr/sbin/updatedb.plocate	plocate
uptime	/bin/uptime	/usr/bin/uptime	procps
upx	/bin/upx	/usr/bin/upx-ucl	upx-ucl
upx-ucl	/bin/upx-ucl	/usr/bin/upx-ucl	upx-ucl
urlsnarf	/bin/urlsnarf	/usr/bin/urlsnarf	dsniff
usb-devices	/bin/usb-devices	/usr/bin/usb-devices	usbutils
usbhid-dump	/bin/usbhid-dump	/usr/bin/usbhid-dump	usbutils
usbreset	/bin/usbreset	/usr/bin/usbreset	usbutils
users	/bin/users	/usr/bin/users	coreutils
usnjls	/bin/usnjls	/usr/bin/usnjls	sleuthkit
vacuumdb	/bin/vacuumdb	/usr/share/postgresql-common/pg_wrapper	unowned
vacuumlo	/bin/vacuumlo	/usr/share/postgresql-common/pg_wrapper	unowned
validate-patterns	/bin/validate-patterns	/usr/bin/validate-patterns	python3-stix2-patterns
varlinkctl	/bin/varlinkctl	/usr/bin/varlinkctl	systemd
vbutil_firmware	/bin/vbutil_firmware	/usr/bin/futility	vboot-kernel-utils
vbutil_kernel	/bin/vbutil_kernel	/usr/bin/futility	vboot-kernel-utils
vbutil_key	/bin/vbutil_key	/usr/bin/futility	vboot-kernel-utils
vbutil_keyblock	/bin/vbutil_keyblock	/usr/bin/futility	vboot-kernel-utils
vdi2john	/bin/vdi2john	/usr/share/john/vdi2john.pl	unowned
vdir	/bin/vdir	/usr/bin/vdir	coreutils
vi	/bin/vi	/usr/bin/vim.basic	vim
view	/bin/view	/usr/bin/vim.basic	vim
viewres	/bin/viewres	/usr/bin/viewres	x11-utils
vim	/bin/vim	/usr/bin/vim.basic	vim
vim.basic	/bin/vim.basic	/usr/bin/vim.basic	vim
vimdiff	/bin/vimdiff	/usr/bin/vim.basic	vim
vimtutor	/bin/vimtutor	/usr/bin/vimtutor	vim-runtime
virtualenv	/bin/virtualenv	/usr/bin/virtualenv	python3-virtualenv
vmstat	/bin/vmstat	/usr/bin/vmstat	procps
vmx2john	/bin/vmx2john	/usr/share/john/vmx2john.py	unowned
voiphopper	/bin/voiphopper	/usr/bin/voiphopper	voiphopper
w	/bin/w	/usr/bin/w	procps
wafw00f	/bin/wafw00f	/usr/bin/wafw00f	wafw00f
wall	/bin/wall	/usr/bin/wall	bsdutils
wash	/bin/wash	/usr/bin/reaver	reaver
watch	/bin/watch	/usr/bin/watch	procps
wc	/bin/wc	/usr/bin/wc	coreutils
wce	/bin/wce	/usr/bin/wce	wce
wcurl	/bin/wcurl	/usr/bin/wcurl	curl
weasyprint	/bin/weasyprint	/usr/bin/weasyprint	weasyprint
webfuzz	/bin/webfuzz	/usr/bin/webfuzz	spike
webmitm	/bin/webmitm	/usr/bin/webmitm	dsniff
webshells	/bin/webshells	/usr/bin/webshells	webshells
websockets	/bin/websockets	/usr/bin/websockets	python3-websockets
websockify	/bin/websockify	/usr/bin/websockify	python3-websockify
webspy	/bin/webspy	/usr/bin/webspy	dsniff
weevely	/bin/weevely	/usr/share/weevely/weevely.py	unowned
wfuzz	/bin/wfuzz	/usr/bin/wfuzz	wfuzz
wget	/bin/wget	/usr/bin/wget	wget
whatweb	/bin/whatweb	/usr/bin/whatweb	whatweb
whereis	/bin/whereis	/usr/bin/whereis	util-linux
which	/bin/which	/usr/bin/which.debianutils	debianutils
which.debianutils	/bin/which.debianutils	/usr/bin/which.debianutils	debianutils
whirlpooldeep	/bin/whirlpooldeep	/usr/bin/whirlpooldeep	hashdeep
who	/bin/who	/usr/bin/who	coreutils
whoami	/bin/whoami	/usr/bin/whoami	coreutils
whois	/bin/whois	/usr/bin/whois	whois
windows-binaries	/bin/windows-binaries	/usr/bin/windows-binaries	windows-binaries
windows-resources	/bin/windows-resources	/usr/bin/windows-resources	windows-binaries
winexe	/bin/winexe	/usr/bin/winexe	samba-common-bin
winpeas	/bin/winpeas	/usr/bin/winpeas	peass
wireshark	/bin/wireshark	/usr/bin/wireshark	wireshark
wordlists	/bin/wordlists	/usr/bin/wordlists	wordlists
wpaclean	/bin/wpaclean	/usr/bin/wpaclean	aircrack-ng
wpscan	/bin/wpscan	/usr/bin/wpscan	wpscan
wrjpgcom	/bin/wrjpgcom	/usr/bin/wrjpgcom	libjpeg-turbo-progs
wsdump	/bin/wsdump	/usr/bin/wsdump	python3-websocket
wsrep_sst_backup	/bin/wsrep_sst_backup	/usr/bin/wsrep_sst_backup	mariadb-server
wsrep_sst_common	/bin/wsrep_sst_common	/usr/bin/wsrep_sst_common	mariadb-server
wsrep_sst_mariabackup	/bin/wsrep_sst_mariabackup	/usr/bin/wsrep_sst_mariabackup	mariadb-server
wsrep_sst_mysqldump	/bin/wsrep_sst_mysqldump	/usr/bin/wsrep_sst_mysqldump	mariadb-server
wsrep_sst_rsync	/bin/wsrep_sst_rsync	/usr/bin/wsrep_sst_rsync	mariadb-server
wsrep_sst_rsync_wan	/bin/wsrep_sst_rsync_wan	/usr/bin/wsrep_sst_rsync	mariadb-server
x-www-browser	/bin/x-www-browser	/usr/bin/chromium	chromium
x11_spike	/bin/x11_spike	/usr/bin/x11_spike	spike
x86_64	/bin/x86_64	/usr/bin/setarch	util-linux
x86_64-linux-gnu-addr2line	/bin/x86_64-linux-gnu-addr2line	/usr/bin/x86_64-linux-gnu-addr2line	binutils-x86-64-linux-gnu
x86_64-linux-gnu-ar	/bin/x86_64-linux-gnu-ar	/usr/bin/x86_64-linux-gnu-ar	binutils-x86-64-linux-gnu
x86_64-linux-gnu-as	/bin/x86_64-linux-gnu-as	/usr/bin/x86_64-linux-gnu-as	binutils-x86-64-linux-gnu
x86_64-linux-gnu-c++filt	/bin/x86_64-linux-gnu-c++filt	/usr/bin/x86_64-linux-gnu-c++filt	binutils-x86-64-linux-gnu
x86_64-linux-gnu-elfedit	/bin/x86_64-linux-gnu-elfedit	/usr/bin/x86_64-linux-gnu-elfedit	binutils-x86-64-linux-gnu
x86_64-linux-gnu-gprof	/bin/x86_64-linux-gnu-gprof	/usr/bin/x86_64-linux-gnu-gprof	binutils-x86-64-linux-gnu
x86_64-linux-gnu-ld	/bin/x86_64-linux-gnu-ld	/usr/bin/x86_64-linux-gnu-ld.bfd	binutils-x86-64-linux-gnu
x86_64-linux-gnu-ld.bfd	/bin/x86_64-linux-gnu-ld.bfd	/usr/bin/x86_64-linux-gnu-ld.bfd	binutils-x86-64-linux-gnu
x86_64-linux-gnu-nm	/bin/x86_64-linux-gnu-nm	/usr/bin/x86_64-linux-gnu-nm	binutils-x86-64-linux-gnu
x86_64-linux-gnu-objcopy	/bin/x86_64-linux-gnu-objcopy	/usr/bin/x86_64-linux-gnu-objcopy	binutils-x86-64-linux-gnu
x86_64-linux-gnu-objdump	/bin/x86_64-linux-gnu-objdump	/usr/bin/x86_64-linux-gnu-objdump	binutils-x86-64-linux-gnu
x86_64-linux-gnu-python3-config	/bin/x86_64-linux-gnu-python3-config	/usr/bin/x86_64-linux-gnu-python3.14-config	libpython3.14-dev:amd64
x86_64-linux-gnu-python3.14-config	/bin/x86_64-linux-gnu-python3.14-config	/usr/bin/x86_64-linux-gnu-python3.14-config	libpython3.14-dev:amd64
x86_64-linux-gnu-ranlib	/bin/x86_64-linux-gnu-ranlib	/usr/bin/x86_64-linux-gnu-ranlib	binutils-x86-64-linux-gnu
x86_64-linux-gnu-readelf	/bin/x86_64-linux-gnu-readelf	/usr/bin/x86_64-linux-gnu-readelf	binutils-x86-64-linux-gnu
x86_64-linux-gnu-size	/bin/x86_64-linux-gnu-size	/usr/bin/x86_64-linux-gnu-size	binutils-x86-64-linux-gnu
x86_64-linux-gnu-strings	/bin/x86_64-linux-gnu-strings	/usr/bin/x86_64-linux-gnu-strings	binutils-x86-64-linux-gnu
x86_64-linux-gnu-strip	/bin/x86_64-linux-gnu-strip	/usr/bin/x86_64-linux-gnu-strip	binutils-x86-64-linux-gnu
x86_64-w64-mingw32-addr2line	/bin/x86_64-w64-mingw32-addr2line	/usr/bin/x86_64-w64-mingw32-addr2line	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-ar	/bin/x86_64-w64-mingw32-ar	/usr/bin/x86_64-w64-mingw32-ar	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-as	/bin/x86_64-w64-mingw32-as	/usr/bin/x86_64-w64-mingw32-as	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-c++filt	/bin/x86_64-w64-mingw32-c++filt	/usr/bin/x86_64-w64-mingw32-c++filt	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-cpp	/bin/x86_64-w64-mingw32-cpp	/usr/bin/x86_64-w64-mingw32-cpp-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-cpp-win32	/bin/x86_64-w64-mingw32-cpp-win32	/usr/bin/x86_64-w64-mingw32-cpp-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-dlltool	/bin/x86_64-w64-mingw32-dlltool	/usr/bin/x86_64-w64-mingw32-dlltool	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-dllwrap	/bin/x86_64-w64-mingw32-dllwrap	/usr/bin/x86_64-w64-mingw32-dllwrap	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-elfedit	/bin/x86_64-w64-mingw32-elfedit	/usr/bin/x86_64-w64-mingw32-elfedit	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-gcc	/bin/x86_64-w64-mingw32-gcc	/usr/bin/x86_64-w64-mingw32-gcc-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-15	/bin/x86_64-w64-mingw32-gcc-15	/usr/bin/x86_64-w64-mingw32-gcc-15-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-15-win32	/bin/x86_64-w64-mingw32-gcc-15-win32	/usr/bin/x86_64-w64-mingw32-gcc-15-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-ar	/bin/x86_64-w64-mingw32-gcc-ar	/usr/bin/x86_64-w64-mingw32-gcc-ar-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-ar-win32	/bin/x86_64-w64-mingw32-gcc-ar-win32	/usr/bin/x86_64-w64-mingw32-gcc-ar-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-nm	/bin/x86_64-w64-mingw32-gcc-nm	/usr/bin/x86_64-w64-mingw32-gcc-nm-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-nm-win32	/bin/x86_64-w64-mingw32-gcc-nm-win32	/usr/bin/x86_64-w64-mingw32-gcc-nm-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-ranlib	/bin/x86_64-w64-mingw32-gcc-ranlib	/usr/bin/x86_64-w64-mingw32-gcc-ranlib-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-ranlib-win32	/bin/x86_64-w64-mingw32-gcc-ranlib-win32	/usr/bin/x86_64-w64-mingw32-gcc-ranlib-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-win32	/bin/x86_64-w64-mingw32-gcc-win32	/usr/bin/x86_64-w64-mingw32-gcc-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcov	/bin/x86_64-w64-mingw32-gcov	/usr/bin/x86_64-w64-mingw32-gcov-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcov-dump	/bin/x86_64-w64-mingw32-gcov-dump	/usr/bin/x86_64-w64-mingw32-gcov-dump-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcov-dump-win32	/bin/x86_64-w64-mingw32-gcov-dump-win32	/usr/bin/x86_64-w64-mingw32-gcov-dump-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcov-tool	/bin/x86_64-w64-mingw32-gcov-tool	/usr/bin/x86_64-w64-mingw32-gcov-tool-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcov-tool-win32	/bin/x86_64-w64-mingw32-gcov-tool-win32	/usr/bin/x86_64-w64-mingw32-gcov-tool-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcov-win32	/bin/x86_64-w64-mingw32-gcov-win32	/usr/bin/x86_64-w64-mingw32-gcov-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gprof	/bin/x86_64-w64-mingw32-gprof	/usr/bin/x86_64-w64-mingw32-gprof	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-ld	/bin/x86_64-w64-mingw32-ld	/usr/bin/x86_64-w64-mingw32-ld.bfd	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-ld.bfd	/bin/x86_64-w64-mingw32-ld.bfd	/usr/bin/x86_64-w64-mingw32-ld.bfd	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-lto-dump-win32	/bin/x86_64-w64-mingw32-lto-dump-win32	/usr/bin/x86_64-w64-mingw32-lto-dump-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-nm	/bin/x86_64-w64-mingw32-nm	/usr/bin/x86_64-w64-mingw32-nm	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-objcopy	/bin/x86_64-w64-mingw32-objcopy	/usr/bin/x86_64-w64-mingw32-objcopy	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-objdump	/bin/x86_64-w64-mingw32-objdump	/usr/bin/x86_64-w64-mingw32-objdump	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-ranlib	/bin/x86_64-w64-mingw32-ranlib	/usr/bin/x86_64-w64-mingw32-ranlib	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-readelf	/bin/x86_64-w64-mingw32-readelf	/usr/bin/x86_64-w64-mingw32-readelf	binutils-mingw-w64-x86-64
